1 【飞碟一分钟】表白可不是简单的“我爱你”
1 叨光鉴影30骚年惨遭外星生物千年杀
1 IT民工地铁奇遇记妹子享受被侵犯
1 十万个冷笑话第二季第十二集小金刚拯救地球
1 十万个冷笑话第二季第六集世界末日篇6
1 美国街头炫酷变形金刚1秒变身大黄蜂屌炸天
1 【麦兜找穿帮】《平凡的世界》大穿帮何仙姑夫
1 笑囧一族第七期帅哥被虐待五花大绑
1 欢乐囧图精选集：看着都疼作死蛋碎合集
1 《古剑奇谭》穿帮镜头第六弹四大女主替身忙
1 毁结局系列《斯巴达300勇士》该怎样结局
1 饱君一笑39笑尿！情人节结婚二货新娘出糗
1 【没品精选】13逆天整容术吓尿妹子
1 神吐槽《爱情回来了》屌丝不配拥有爱情
1 毁西游系列《西游火拼记2》
1 周杰伦听妈妈的话，改编版，你听过吗？
1 笑囧一族第87期变态女人大街耍流氓
1 【萌星人de那些破事】宠物修炼成精!主人快跑!
1 【飞碟一分钟】一分钟告诉你电子烟真的健康吗
1 笑囧一族264：僵尸剪头发吓尿你
1 【飞碟一分钟】厌女症比直男癌更可怕
1 【没品精选】15骗吻狂魔最厚颜无耻的把妹
1 戏说电影第四十期满是槽点的美剧血族
1 何仙姑夫吐槽《青春烈火》露的敢再多点吗
1 嘿嘿乐46蛇皮紧身衣！美女搞怪男友被吓瘫
1 穿越火线版《王妃》不怕神对手就怕猪队友
1 没品精选90喷血！最丧心病狂的外国老师
1 分分钟涨姿势第5期荷尔蒙决定你的床上功夫
1 【笑料百出】157盘点全球十大恐怖鬼屋
1 清纯妹子YY被骚扰地铁上的奇怪遭遇
1 【不要脸脱口秀】86：连看五部终结者
1 当超凡蜘蛛侠2遇见倍儿爽剪辑大师太牛逼啊
1 美女裙子被拉春光乍泄原来又是街头恶搞
1 真人模拟山羊无所不能的感觉
1 美女冲浪走光出糗集锦
1 麦兜找穿帮盘点《青年医生》穿帮镜头
1 【羞羞的影评94】孙悟空的爹妈居然是他们俩！
1 《虎妈猫爸》之佟大为：不一样的暖男子
1 高兴就好精选集：瞎！无良情侣毁节操大pk
1 史诗级爆笑版《小苹果》神抠像原版已毁
1 笑霸来了精选集屁股做的礼物送给你
1 笑囧一族478：中韩古装吻戏集锦
1 今天妈妈不在家系列大盘点家里烤箱要遭殃！
1 戏说电影第十二期你丫闭嘴东北话版
1 【每日一囧】番外11期犬夜叉《我想我不够好》
1 麦兜找穿帮经典韩剧十大穿帮镜头
1 【飞碟一分钟】蚊子究竟会不会传播艾滋病
1 酋长有话说曝李代沫同性亲密床照
1 《嗨小冷》第六季集锦：士兵如何解决生理需求
1 【萌宠精选集】蠢萌二哈那些爆笑犯二瞬间
1 ［大话西游］160狮驼岭背后的佛教内战
1 废柴兄弟爆笑片段美女摘掉眼镜吓跑土豪
1 高手神模仿周杰伦不看画面差点听错
1 【每日一囧】638秘闻！女生为何要一起上厕所
1 废柴兄弟爆笑片段许之一无节操打女神
1 《小操大吐槽》第34期智商25以上禁止观看
1 东北人不是黑社会
1 飞碟一分钟一分钟教你认识早泄
1 菜鸟恶搞斗地主《对面的地主砍过来》
1 《学校里的疯子2》第三集女友生气时该怎么哄
1 《高兴就好》221：糗！沙滩美女整蛊也疯狂
1 骚年铁轨旁自拍被踢飞来一脚踹死你丫的
1 伙呆！猛女挑战裤裆碎砖
1 笑囧一族第84期无节操男人沙滩耍流氓
1 【我草大片】04期神吐槽《妻子的秘密》
1 2015年度鬼畜神曲大盘点！
1 扒神嗨评：怀孕美女狂吃2500卷手纸
1 李韬爆笑生活第五集脱衣服迎合秘书脱裤子
1 深圳交警版《小苹果》神改编歌词暖人心扉
1 废柴兄弟爆笑片段屌丝与女神的爆笑独处
1 神奇啊！黑白无常原来是这么勾魂的！
1 《扒神嗨评》：福建民警围捕野猪路边女子躺枪
1 广场舞玩出了新花样跳绳哥舞姿赞就一个字
1 【喜闻乐溅】奇葩餐厅"地雷饭"吓尿大哥
1 屌丝女士第三季爆笑片段美女居然用屁股开瓶盖
1 《嗨小冷》第七季：当初男朋友怎么骗你啪的64
1 外国人居然骑鸵鸟上班啦！
1 【飞碟一分钟】一分钟教你增强路由器WIFI信号
1 【不要脸脱口秀】48：喜剧之王的功夫梦
1 【飞碟一分钟】一分钟告诉你禁欲才tm有危害
1 飞碟一分钟一分钟应对僵尸来袭(四)
1 马伊琍大尺度出演！北上广不相信眼泪
1 扒神嗨评：8岁男童手重16斤演绎只手遮天
1 胥渡吧恶搞配音系列不忍直视的PS党
