http://v.youku.com/v_show/id_XNDI1ODQ0NzI5Ng==.html	youku_XNDI1ODQ0NzI5Ng==
http://v.youku.com/v_show/id_XNDI1MzgxMzY4OA==.html	youku_XNDI1MzgxMzY4OA==
http://v.youku.com/v_show/id_XNDI1MjI5NjY5Mg==.html	youku_XNDI1MjI5NjY5Mg==
http://v.youku.com/v_show/id_XNDI1MjMxMTM1Mg==.html	youku_XNDI1MjMxMTM1Mg==
http://v.youku.com/v_show/id_XNDI1NDUyNTY1Mg==.html	youku_XNDI1NDUyNTY1Mg==
http://v.youku.com/v_show/id_XNDI1MTc3NzM2OA==.html	youku_XNDI1MTc3NzM2OA==
http://v.youku.com/v_show/id_XNDI1MjI5OTAwOA==.html	youku_XNDI1MjI5OTAwOA==
http://v.youku.com/v_show/id_XNDI2MTcwMDM2NA==.html	youku_XNDI2MTcwMDM2NA==
http://v.youku.com/v_show/id_XNDI1ODUxNjA3Mg==.html	youku_XNDI1ODUxNjA3Mg==
http://v.youku.com/v_show/id_XNDI1MzY3NDUyOA==.html	youku_XNDI1MzY3NDUyOA==
http://v.youku.com/v_show/id_XNDI1MjMyNTgwMA==.html	youku_XNDI1MjMyNTgwMA==
http://v.youku.com/v_show/id_XNDI1MTM3NzcxNg==.html	youku_XNDI1MTM3NzcxNg==
http://v.youku.com/v_show/id_XNDI1MTQxODExNg==.html	youku_XNDI1MTQxODExNg==
http://v.youku.com/v_show/id_XNDI1ODMyNjIwNA==.html	youku_XNDI1ODMyNjIwNA==
http://v.youku.com/v_show/id_XNDI1MTA5MTMyMA==.html	youku_XNDI1MTA5MTMyMA==
http://v.youku.com/v_show/id_XNDI1Mzg4MDg5Ng==.html	youku_XNDI1Mzg4MDg5Ng==
http://v.youku.com/v_show/id_XNDI1MzU1ODQ4OA==.html	youku_XNDI1MzU1ODQ4OA==
http://v.youku.com/v_show/id_XNDI1OTQ1MTcyOA==.html	youku_XNDI1OTQ1MTcyOA==
http://v.youku.com/v_show/id_XNDI2MTY3MzIwOA==.html	youku_XNDI2MTY3MzIwOA==
http://v.youku.com/v_show/id_XNDI1MjU0ODQxMg==.html	youku_XNDI1MjU0ODQxMg==
http://v.youku.com/v_show/id_XNDI1MjY2OTk2NA==.html	youku_XNDI1MjY2OTk2NA==
http://v.youku.com/v_show/id_XNDI1ODc4NTgwOA==.html	youku_XNDI1ODc4NTgwOA==
